id,price
0,3027.6731578439685
1,2859.043101368305
2,3348.774489231628
3,3049.4967204049826
4,5312.960485517141
5,514.3958728343695
6,769.3658714025489
7,920.8436708304372
8,7769.751436939196
9,5426.279852815102
10,2082.3700603280404
11,3691.373650099965
12,7039.223815873535
13,4032.7969476191074
14,2025.9931351615849
15,4734.1613488632565
16,765.5594621875684
17,15870.064410779763
18,7646.855124916532
19,13265.664497853417
20,4306.82221850534
21,3233.5235626440253
22,631.0558933466464
23,816.0750899642111
24,7831.170079651876
25,7432.056232101627
26,5305.237251025067
27,10504.72937608893
28,6700.521915091375
29,3873.4971727528696
30,6209.751164210563
31,4899.615383558403
32,1089.4895960649053
33,2243.849031806008
34,614.392503102411
35,3985.999138714095
36,5643.104660680815
37,1646.1321073029517
38,808.0194553757082
39,1042.8097270794635
40,727.8572506823533
41,3805.306431799844
42,802.5306068003358
43,11077.905714709425
44,1621.357031788591
45,3859.2940121406814
46,3324.5997912594166
47,5107.988128418139
48,995.6593371221924
49,2542.7868570373
50,522.0571486824482
51,12072.698205182249
52,794.32796050397
53,528.7065918605753
54,808.6921175223242
55,622.8557184549229
56,2791.073463936868
57,498.6295652147498
58,708.0547622387661
59,7916.394798528907
60,1965.0628601312144
61,3829.902210879507
62,652.7039450124134
63,2920.368844981228
64,1867.74390905208
65,929.878939474249
66,1773.2704861311838
67,5455.486255898906
68,4197.901959977282
69,691.149695617304
70,897.5594985578527
71,873.409534520266
72,6015.263996081832
73,2593.733449827622
74,1399.345227951212
75,8858.38349385651
76,1104.427140715021
77,1388.615436900162
78,485.3266374079522
79,2358.365031168008
80,2062.2249529928395
81,802.9459238966356
82,6759.276464394979
83,5302.230020564738
84,571.7831281171862
85,5034.695241653921
86,831.9067216474862
87,730.3572469713811
88,2335.262745469266
89,628.526574716801
90,11451.6696388387
91,7700.563590671716
92,1396.7391307300732
93,6495.384447080726
94,7194.556748036718
95,8181.627074806057
96,2976.692883956041
97,1132.9585917045736
98,13489.826027134191
99,9563.611919741768
100,624.3400026731862
101,7367.616072051704
102,10194.807848824048
103,6090.3723170459225
104,1692.6829538455656
105,5783.691529952001
106,935.5164009263776
107,4259.489220030059
108,6799.536799616595
109,636.0006637656161
110,2502.683985332775
111,575.0453082479327
112,821.826203821638
113,1470.6669532845108
114,6723.654710323975
115,789.4322833966303
116,2524.728004711118
117,13052.986828509716
118,4322.803493119353
119,476.51339633470405
120,2331.8703575801874
121,877.9832483497778
122,4433.226452221984
123,13882.13818891148
124,1041.2378734602817
125,3556.94089218872
126,5963.374147888289
127,4145.289297280214
128,694.870162540844
129,766.09100911785
130,17396.484112288745
131,13670.991554996
132,1728.8217573875288
133,6686.341785115281
134,880.6143075244895
135,3687.678782087612
136,3053.460421069009
137,1679.886015909395
138,8953.265666957004
139,5597.765084475296
140,3016.028023334244
141,603.5468617924513
142,828.8009802791844
143,914.6055044505262
144,1616.5230241731276
145,9204.78793459498
146,4644.753410162323
147,5203.784983536404
148,1017.4903539239718
149,13057.230323385997
150,4530.72542357196
151,687.7180624424425
152,2055.6233199489734
153,9230.623098977458
154,5605.156117195068
155,863.3715571315084
156,10241.307209860486
157,984.7767921399752
158,1585.3124120449882
159,6026.296568845311
160,10278.534040669085
161,842.0084778115137
162,1647.4493523307972
163,499.9779016614284
164,2092.881301117987
165,9244.74847181008
166,6579.927201693545
167,15391.498042188745
168,428.7672203356862
169,2345.6378482539226
170,3975.283882451608
171,3083.581123614
172,8265.068659535604
173,3470.939001566573
174,848.581623424034
175,521.3304704740722
176,16840.18139088364
177,987.5699954437454
178,6521.637591003997
179,6990.880661487176
180,14454.383700999388
181,6817.094448735111
182,3756.841153489297
183,5330.356228134428
184,835.847472824947
185,853.285112365201
186,7778.602443529108
187,884.441973519337
188,767.3986829537574
189,9236.659600459385
190,4738.353884005714
191,2642.521851743526
192,15928.003021214658
193,17178.354910435948
194,6067.450857221953
195,8642.295897772226
196,745.2821921671905
197,3283.134070550665
198,1169.0762901972616
199,3956.52518785826
200,10144.410360881811
201,3998.8083112764257
202,5917.394204227686
203,3989.136758122459
204,887.5874352480008
205,5276.808994177222
206,598.0501894725246
207,8824.785732157456
208,1118.357656348081
209,2393.837385208807
210,1651.3586554887206
211,893.2112821568661
212,2832.058647209704
213,1161.1000785621288
214,575.556768721217
215,1999.663411694673
216,2402.263135206291
217,491.1280004452117
218,6612.297624603895
219,2174.274713551668
220,763.6350457048944
221,5037.243860803693
222,841.9398765586394
223,1020.8004852750796
224,2827.476680051361
225,2216.500343918871
226,776.1638790189952
227,7976.265391442333
228,880.943534726775
229,771.1076514010172
230,1531.2259257670291
231,15818.26033065763
232,10355.237220651274
233,1720.6400284234169
234,1446.865727902628
235,9025.329365543746
236,3468.8709330147008
237,1198.2167139452663
238,3883.019782708741
239,12159.359780185376
240,2751.540821368264
241,747.3651613819592
242,4352.028317057026
243,516.1255148449394
244,2555.1117990856706
245,10158.568643952744
246,10020.957671493392
247,779.5617866446133
248,768.1762533496741
249,16135.340831688429
250,4334.812891574893
251,15543.24502504378
252,4584.064822339946
253,3750.9815277171383
254,5065.175733369267
255,1852.034969714316
256,559.5078607701184
257,1332.6357410285582
258,2319.88900365086
259,3662.562560811063
260,9448.637980368976
261,2613.4671977693274
262,690.945850965201
263,877.7477148896078
264,4522.986621824528
265,4237.083949534535
266,713.4526164945581
267,1467.5653039554288
268,8515.142848558464
269,5512.2449110373655
270,5116.034261647549
271,6598.01760908211
272,857.5730652751027
273,7562.270028380475
274,4286.601258658023
275,3207.18418149042
276,6531.644385855168
277,6133.142611724982
278,5247.710519286303
279,1040.336580748395
280,4653.077054741897
281,15459.535637538736
282,7707.09987392436
283,951.7466306792276
284,8882.34641492209
285,567.5331449755743
286,14695.156501424255
287,5604.374404458133
288,536.2320430859066
289,10262.800831352091
290,638.1386753841681
291,926.3935907560189
292,1820.9781166771768
293,5579.420995934698
294,765.1680517173093
295,1403.1478567185354
296,3404.984599113991
297,2737.2036301345347
298,1055.8028296616608
299,5934.079332412441
300,707.552771396767
301,1199.8278331206193
302,752.9136353483615
303,952.5593044922582
304,799.6764696217608
305,610.4815292374055
306,1081.6048574574197
307,5415.821036786646
308,2157.986062371309
309,773.8153200493276
310,563.9861012044977
311,580.6985626606723
312,3032.6078996724214
313,1747.6580309943388
314,1310.5356892782752
315,578.4284332987055
316,9962.55195114461
317,563.2941854792281
318,7262.736954836213
319,584.4223373645417
320,589.9445424644887
321,11790.204295441965
322,4657.627348754703
323,3295.9841386668977
324,2184.95412477894
325,1455.1321604181055
326,1019.1543354910636
327,2944.993075419667
328,939.4737054529174
329,4907.646363329103
330,842.6330774907775
331,685.2188961959598
332,698.8713921061427
333,508.4814544785503
334,6518.781447037068
335,3010.3007068592538
336,1599.3410532063865
337,2687.5202673200656
